Zipcode,Population,Household Income,Year,state_fips,state,state_abbr,county,city
92273,1704.0,27054.0,2018,6,California,CA,Imperial,Seeley
92274,15917.0,30489.0,2022,6,California,CA,Riverside,Salton city
92274,12843.0,26500.0,2021,6,California,CA,Riverside,Salton city
92274,14105.0,26132.0,2020,6,California,CA,Riverside,Salton city
92274,15317.0,28660.0,2019,6,California,CA,Riverside,Salton city
92274,15118.0,27779.0,2018,6,California,CA,Riverside,Salton city
92275,1406.0,32531.0,2022,6,California,CA,Imperial,Salton city
92275,1043.0,25975.0,2021,6,California,CA,Imperial,Salton city
92275,2531.0,24750.0,2020,6,California,CA,Imperial,Salton city
92275,2632.0,30660.0,2019,6,California,CA,Imperial,Salton city
92275,2456.0,27794.0,2018,6,California,CA,Imperial,Salton city
92276,8242.0,68504.0,2022,6,California,CA,Riverside,Thousand palms
92276,8052.0,56055.0,2021,6,California,CA,Riverside,Thousand palms
92276,8158.0,58814.0,2020,6,California,CA,Riverside,Thousand palms
92276,6748.0,52333.0,2019,6,California,CA,Riverside,Thousand palms
92276,7772.0,44970.0,2018,6,California,CA,Riverside,Thousand palms
92277,27370.0,50957.0,2022,6,California,CA,San Bernardino,Twentynine palms
92277,26666.0,47049.0,2021,6,California,CA,San Bernardino,Twentynine palms
92277,24464.0,41322.0,2020,6,California,CA,San Bernardino,Twentynine palms
92277,23172.0,43080.0,2019,6,California,CA,San Bernardino,Twentynine palms
92277,23517.0,40903.0,2018,6,California,CA,San Bernardino,Twentynine palms
92281,2238.0,35020.0,2022,6,California,CA,Imperial,Westmorland
92281,2548.0,33833.0,2021,6,California,CA,Imperial,Westmorland
92281,2865.0,31935.0,2020,6,California,CA,Imperial,Westmorland
92281,2591.0,33214.0,2019,6,California,CA,Imperial,Westmorland
92281,2859.0,35809.0,2018,6,California,CA,Imperial,Westmorland
92282,1361.0,70625.0,2022,6,California,CA,Riverside,White water
92282,1274.0,42500.0,2021,6,California,CA,Riverside,White water
92282,1440.0,41534.0,2020,6,California,CA,Riverside,White water
92282,1372.0,38396.0,2019,6,California,CA,Riverside,White water
92282,1373.0,37177.0,2018,6,California,CA,Riverside,White water
92283,1967.0,33462.0,2022,6,California,CA,Imperial,Felicity
92283,1918.0,26685.0,2021,6,California,CA,Imperial,Felicity
92283,1730.0,27014.0,2020,6,California,CA,Imperial,Felicity
92283,1684.0,22100.0,2019,6,California,CA,Imperial,Felicity
92283,1694.0,23413.0,2018,6,California,CA,Imperial,Felicity
92284,25741.0,50729.0,2022,6,California,CA,San Bernardino,Yucca valley
92284,25832.0,50353.0,2021,6,California,CA,San Bernardino,Yucca valley
92284,25791.0,45511.0,2020,6,California,CA,San Bernardino,Yucca valley
92284,26182.0,42360.0,2019,6,California,CA,San Bernardino,Yucca valley
92284,26085.0,41989.0,2018,6,California,CA,San Bernardino,Yucca valley
92285,2726.0,39656.0,2022,6,California,CA,San Bernardino,Landers
92285,2699.0,35732.0,2021,6,California,CA,San Bernardino,Landers
92285,2440.0,35767.0,2020,6,California,CA,San Bernardino,Landers
92285,2430.0,31810.0,2019,6,California,CA,San Bernardino,Landers
92285,2142.0,31458.0,2018,6,California,CA,San Bernardino,Landers
92301,38565.0,61709.0,2022,6,California,CA,San Bernardino,Adelanto
92301,37571.0,57714.0,2021,6,California,CA,San Bernardino,Adelanto
92301,34791.0,48819.0,2020,6,California,CA,San Bernardino,Adelanto
92301,34250.0,44574.0,2019,6,California,CA,San Bernardino,Adelanto
92301,33967.0,38591.0,2018,6,California,CA,San Bernardino,Adelanto
92305,500.0,108000.0,2022,6,California,CA,San Bernardino,Angelus oaks
92305,439.0,91016.0,2021,6,California,CA,San Bernardino,Angelus oaks
92305,613.0,88846.0,2020,6,California,CA,San Bernardino,Angelus oaks
92305,657.0,70250.0,2019,6,California,CA,San Bernardino,Angelus oaks
92305,622.0,53854.0,2018,6,California,CA,San Bernardino,Angelus oaks
92307,40534.0,71450.0,2022,6,California,CA,San Bernardino,Apple valley
92307,40604.0,69595.0,2021,6,California,CA,San Bernardino,Apple valley
92307,38848.0,59084.0,2020,6,California,CA,San Bernardino,Apple valley
92307,39149.0,60732.0,2019,6,California,CA,San Bernardino,Apple valley
92307,39273.0,58819.0,2018,6,California,CA,San Bernardino,Apple valley
92308,43191.0,60717.0,2022,6,California,CA,San Bernardino,Apple valley
92308,43079.0,57265.0,2021,6,California,CA,San Bernardino,Apple valley
92308,42375.0,54738.0,2020,6,California,CA,San Bernardino,Apple valley
92308,42207.0,52330.0,2019,6,California,CA,San Bernardino,Apple valley
92308,41807.0,49098.0,2018,6,California,CA,San Bernardino,Apple valley
92309,561.0,31786.0,2022,6,California,CA,San Bernardino,Baker
92309,593.0,28933.0,2021,6,California,CA,San Bernardino,Baker
92309,634.0,38750.0,2020,6,California,CA,San Bernardino,Baker
92309,572.0,36528.0,2019,6,California,CA,San Bernardino,Baker
92309,633.0,38750.0,2018,6,California,CA,San Bernardino,Baker
92310,8967.0,63369.0,2022,6,California,CA,San Bernardino,Fort irwin
92310,9100.0,58000.0,2021,6,California,CA,San Bernardino,Fort irwin
92310,9573.0,55986.0,2020,6,California,CA,San Bernardino,Fort irwin
92310,9872.0,54787.0,2019,6,California,CA,San Bernardino,Fort irwin
92310,9086.0,53333.0,2018,6,California,CA,San Bernardino,Fort irwin
92311,34226.0,57687.0,2022,6,California,CA,San Bernardino,Barstow
92311,34204.0,49919.0,2021,6,California,CA,San Bernardino,Barstow
92311,32619.0,46102.0,2020,6,California,CA,San Bernardino,Barstow
92311,33454.0,43395.0,2019,6,California,CA,San Bernardino,Barstow
92311,33612.0,42409.0,2018,6,California,CA,San Bernardino,Barstow
92314,10658.0,70238.0,2022,6,California,CA,San Bernardino,Big bear city
92314,10905.0,61034.0,2021,6,California,CA,San Bernardino,Big bear city
92314,10684.0,56132.0,2020,6,California,CA,San Bernardino,Big bear city
92314,11385.0,53932.0,2019,6,California,CA,San Bernardino,Big bear city
92314,11361.0,51752.0,2018,6,California,CA,San Bernardino,Big bear city
92315,5228.0,71653.0,2022,6,California,CA,San Bernardino,Big bear lake
92315,5225.0,67547.0,2021,6,California,CA,San Bernardino,Big bear lake
92315,5307.0,55061.0,2020,6,California,CA,San Bernardino,Big bear lake
92315,5247.0,51155.0,2019,6,California,CA,San Bernardino,Big bear lake
92315,5234.0,51083.0,2018,6,California,CA,San Bernardino,Big bear lake
92316,30656.0,76161.0,2022,6,California,CA,San Bernardino,Bloomington
92316,28593.0,68589.0,2021,6,California,CA,San Bernardino,Bloomington
92316,29176.0,63529.0,2020,6,California,CA,San Bernardino,Bloomington
92316,28704.0,57772.0,2019,6,California,CA,San Bernardino,Bloomington
92316,28783.0,55603.0,2018,6,California,CA,San Bernardino,Bloomington
92320,10366.0,74236.0,2022,6,California,CA,Riverside,Calimesa
92320,10053.0,67835.0,2021,6,California,CA,Riverside,Calimesa
92320,9022.0,61067.0,2020,6,California,CA,Riverside,Calimesa
92320,8753.0,56051.0,2019,6,California,CA,Riverside,Calimesa
92320,8597.0,52983.0,2018,6,California,CA,Riverside,Calimesa
92321,784.0,47448.0,2022,6,California,CA,San Bernardino,Cedar glen
92321,1010.0,43542.0,2021,6,California,CA,San Bernardino,Cedar glen
92321,907.0,49018.0,2020,6,California,CA,San Bernardino,Cedar glen
92321,1042.0,47222.0,2019,6,California,CA,San Bernardino,Cedar glen
92321,1166.0,62171.0,2018,6,California,CA,San Bernardino,Cedar glen
92324,57593.0,66836.0,2022,6,California,CA,San Bernardino,Grand terrace
92324,57931.0,61070.0,2021,6,California,CA,San Bernardino,Grand terrace
92324,59628.0,58589.0,2020,6,California,CA,San Bernardino,Grand terrace
92324,59972.0,54435.0,2019,6,California,CA,San Bernardino,Grand terrace
92324,59409.0,51105.0,2018,6,California,CA,San Bernardino,Grand terrace
92325,8449.0,76200.0,2022,6,California,CA,San Bernardino,Crestline
92325,8347.0,64549.0,2021,6,California,CA,San Bernardino,Crestline
92325,8647.0,63707.0,2020,6,California,CA,San Bernardino,Crestline
92325,7948.0,64667.0,2019,6,California,CA,San Bernardino,Crestline
92325,8621.0,57153.0,2018,6,California,CA,San Bernardino,Crestline
92328,1022.0,85956.0,2022,6,California,CA,Inyo,Death valley
92328,1049.0,82750.0,2021,6,California,CA,Inyo,Death valley
92328,578.0,90962.0,2020,6,California,CA,Inyo,Death valley
92328,438.0,43750.0,2019,6,California,CA,Inyo,Death valley
92328,354.0,34375.0,2018,6,California,CA,Inyo,Death valley
92333,429.0,136875.0,2022,6,California,CA,San Bernardino,Fawnskin
92333,462.0,117708.0,2021,6,California,CA,San Bernardino,Fawnskin
92333,409.0,80000.0,2020,6,California,CA,San Bernardino,Fawnskin
92333,392.0,74779.0,2019,6,California,CA,San Bernardino,Fawnskin
92333,316.0,74706.0,2018,6,California,CA,San Bernardino,Fawnskin
92335,96704.0,70082.0,2022,6,California,CA,San Bernardino,Fontana
92335,97358.0,64946.0,2021,6,California,CA,San Bernardino,Fontana
92335,99242.0,58070.0,2020,6,California,CA,San Bernardino,Fontana
92335,99306.0,53099.0,2019,6,California,CA,San Bernardino,Fontana
92335,99284.0,50730.0,2018,6,California,CA,San Bernardino,Fontana
92336,100571.0,116942.0,2022,6,California,CA,San Bernardino,Fontana
92336,98896.0,103200.0,2021,6,California,CA,San Bernardino,Fontana
92336,98731.0,96447.0,2020,6,California,CA,San Bernardino,Fontana
92336,98346.0,92569.0,2019,6,California,CA,San Bernardino,Fontana
92336,96575.0,90172.0,2018,6,California,CA,San Bernardino,Fontana
92337,37292.0,99414.0,2022,6,California,CA,San Bernardino,Fontana
92337,38079.0,89965.0,2021,6,California,CA,San Bernardino,Fontana
92337,39600.0,84649.0,2020,6,California,CA,San Bernardino,Fontana
92337,39240.0,83081.0,2019,6,California,CA,San Bernardino,Fontana
92337,38868.0,77087.0,2018,6,California,CA,San Bernardino,Fontana
92339,1064.0,70795.0,2022,6,California,CA,San Bernardino,Forest falls
92339,1146.0,77649.0,2021,6,California,CA,San Bernardino,Forest falls
92339,1382.0,63661.0,2020,6,California,CA,San Bernardino,Forest falls
92339,1077.0,73438.0,2019,6,California,CA,San Bernardino,Forest falls
92339,1185.0,60625.0,2018,6,California,CA,San Bernardino,Forest falls
92342,6317.0,99250.0,2022,6,California,CA,San Bernardino,Helendale
92342,6347.0,81861.0,2021,6,California,CA,San Bernardino,Helendale
92342,6725.0,75045.0,2020,6,California,CA,San Bernardino,Helendale
92342,6737.0,69882.0,2019,6,California,CA,San Bernardino,Helendale
92342,6508.0,75109.0,2018,6,California,CA,San Bernardino,Helendale
92345,87476.0,64243.0,2022,6,California,CA,San Bernardino,Hesperia
92345,87994.0,54881.0,2021,6,California,CA,San Bernardino,Hesperia
92345,83731.0,51712.0,2020,6,California,CA,San Bernardino,Hesperia
92345,82110.0,51118.0,2019,6,California,CA,San Bernardino,Hesperia
92345,80808.0,50836.0,2018,6,California,CA,San Bernardino,Hesperia
92346,60025.0,81571.0,2022,6,California,CA,San Bernardino,East highland
92346,60133.0,74569.0,2021,6,California,CA,San Bernardino,East highland
92346,63395.0,67823.0,2020,6,California,CA,San Bernardino,East highland
92346,63857.0,66560.0,2019,6,California,CA,San Bernardino,East highland
92346,61751.0,61823.0,2018,6,California,CA,San Bernardino,East highland
92347,601.0,44063.0,2022,6,California,CA,San Bernardino,Hinkley
92347,754.0,40923.0,2021,6,California,CA,San Bernardino,Hinkley
92347,683.0,38140.0,2020,6,California,CA,San Bernardino,Hinkley
92347,702.0,38438.0,2019,6,California,CA,San Bernardino,Hinkley
92347,843.0,45168.0,2018,6,California,CA,San Bernardino,Hinkley
92352,6147.0,104683.0,2022,6,California,CA,San Bernardino,Lake arrowhead
92352,5382.0,97034.0,2021,6,California,CA,San Bernardino,Lake arrowhead
92352,6319.0,89625.0,2020,6,California,CA,San Bernardino,Lake arrowhead
92352,5578.0,82398.0,2019,6,California,CA,San Bernardino,Lake arrowhead
92352,5729.0,79340.0,2018,6,California,CA,San Bernardino,Lake arrowhead
92354,23054.0,72951.0,2022,6,California,CA,San Bernardino,Loma linda
92354,22977.0,67776.0,2021,6,California,CA,San Bernardino,Loma linda
92354,22991.0,59320.0,2020,6,California,CA,San Bernardino,Loma linda
92354,22050.0,57855.0,2019,6,California,CA,San Bernardino,Loma linda
92354,21679.0,54850.0,2018,6,California,CA,San Bernardino,Loma linda
92356,7048.0,43780.0,2022,6,California,CA,San Bernardino,Lucerne valley
92356,6901.0,36720.0,2021,6,California,CA,San Bernardino,Lucerne valley
92356,6199.0,36701.0,2020,6,California,CA,San Bernardino,Lucerne valley
92356,6573.0,31008.0,2019,6,California,CA,San Bernardino,Lucerne valley
92356,6065.0,30513.0,2018,6,California,CA,San Bernardino,Lucerne valley
92358,762.0,68750.0,2022,6,California,CA,San Bernardino,Lytle creek
92358,843.0,63194.0,2021,6,California,CA,San Bernardino,Lytle creek
92358,701.0,53403.0,2020,6,California,CA,San Bernardino,Lytle creek
92358,722.0,32500.0,2019,6,California,CA,San Bernardino,Lytle creek
92358,782.0,41100.0,2018,6,California,CA,San Bernardino,Lytle creek
92359,9758.0,71384.0,2022,6,California,CA,San Bernardino,Mentone
92359,9587.0,62891.0,2021,6,California,CA,San Bernardino,Mentone
92359,9779.0,58250.0,2020,6,California,CA,San Bernardino,Mentone
92359,9170.0,65352.0,2019,6,California,CA,San Bernardino,Mentone
92359,9056.0,62306.0,2018,6,California,CA,San Bernardino,Mentone
92363,5447.0,39155.0,2022,6,California,CA,San Bernardino,Needles
92363,5312.0,33268.0,2021,6,California,CA,San Bernardino,Needles
92363,5374.0,33479.0,2020,6,California,CA,San Bernardino,Needles
92363,5348.0,33942.0,2019,6,California,CA,San Bernardino,Needles
92363,5407.0,31958.0,2018,6,California,CA,San Bernardino,Needles
92365,2393.0,59375.0,2022,6,California,CA,San Bernardino,Newberry springs
92365,2485.0,55625.0,2021,6,California,CA,San Bernardino,Newberry springs
92365,2527.0,55938.0,2020,6,California,CA,San Bernardino,Newberry springs
92365,2733.0,53300.0,2019,6,California,CA,San Bernardino,Newberry springs
92365,2792.0,55729.0,2018,6,California,CA,San Bernardino,Newberry springs
92368,1018.0,43750.0,2022,6,California,CA,San Bernardino,Oro grande
92368,1017.0,41442.0,2021,6,California,CA,San Bernardino,Oro grande
92368,1058.0,36500.0,2020,6,California,CA,San Bernardino,Oro grande
92368,1019.0,31000.0,2019,6,California,CA,San Bernardino,Oro grande
92368,1100.0,32545.0,2018,6,California,CA,San Bernardino,Oro grande
92371,21265.0,73410.0,2022,6,California,CA,San Bernardino,Phelan
92371,21123.0,63605.0,2021,6,California,CA,San Bernardino,Phelan
92371,20881.0,62143.0,2020,6,California,CA,San Bernardino,Phelan
92371,18269.0,57692.0,2019,6,California,CA,San Bernardino,Phelan
92371,17882.0,55153.0,2018,6,California,CA,San Bernardino,Phelan
92372,5208.0,52296.0,2022,6,California,CA,San Bernardino,Pinon hills
92372,5701.0,62542.0,2021,6,California,CA,San Bernardino,Pinon hills
92372,5796.0,52500.0,2020,6,California,CA,San Bernardino,Pinon hills
92372,6071.0,54493.0,2019,6,California,CA,San Bernardino,Pinon hills
92372,6282.0,50964.0,2018,6,California,CA,San Bernardino,Pinon hills
92373,33946.0,93886.0,2022,6,California,CA,San Bernardino,Redlands
92373,32340.0,86430.0,2021,6,California,CA,San Bernardino,Redlands
92373,32433.0,81557.0,2020,6,California,CA,San Bernardino,Redlands
92373,33353.0,78484.0,2019,6,California,CA,San Bernardino,Redlands
92373,33264.0,69818.0,2018,6,California,CA,San Bernardino,Redlands
92374,44976.0,92821.0,2022,6,California,CA,San Bernardino,Redlands
92374,45066.0,86132.0,2021,6,California,CA,San Bernardino,Redlands
92374,44131.0,78191.0,2020,6,California,CA,San Bernardino,Redlands
92374,43391.0,71245.0,2019,6,California,CA,San Bernardino,Redlands
92374,43633.0,71297.0,2018,6,California,CA,San Bernardino,Redlands
92376,85727.0,71825.0,2022,6,California,CA,San Bernardino,Rialto
92376,86826.0,64478.0,2021,6,California,CA,San Bernardino,Rialto
92376,86719.0,59416.0,2020,6,California,CA,San Bernardino,Rialto
92376,86085.0,56013.0,2019,6,California,CA,San Bernardino,Rialto
92376,87027.0,52618.0,2018,6,California,CA,San Bernardino,Rialto
92377,20935.0,108973.0,2022,6,California,CA,San Bernardino,Rialto
92377,20201.0,100625.0,2021,6,California,CA,San Bernardino,Rialto
92377,20606.0,95953.0,2020,6,California,CA,San Bernardino,Rialto
92377,20476.0,86784.0,2019,6,California,CA,San Bernardino,Rialto
92377,19556.0,83384.0,2018,6,California,CA,San Bernardino,Rialto
92382,4884.0,83303.0,2022,6,California,CA,San Bernardino,Arrowbear lake
92382,4323.0,72331.0,2021,6,California,CA,San Bernardino,Arrowbear lake
92382,4816.0,66011.0,2020,6,California,CA,San Bernardino,Arrowbear lake
92382,4462.0,58750.0,2019,6,California,CA,San Bernardino,Arrowbear lake
92382,4709.0,58073.0,2018,6,California,CA,San Bernardino,Arrowbear lake
92386,2064.0,46597.0,2022,6,California,CA,San Bernardino,Sugarloaf
92386,1943.0,40568.0,2021,6,California,CA,San Bernardino,Sugarloaf
92386,2038.0,38378.0,2020,6,California,CA,San Bernardino,Sugarloaf
92386,2248.0,41840.0,2019,6,California,CA,San Bernardino,Sugarloaf
92386,2140.0,40714.0,2018,6,California,CA,San Bernardino,Sugarloaf
92389,187.0,31563.0,2022,6,California,CA,Inyo,Tecopa
92389,209.0,35227.0,2021,6,California,CA,Inyo,Tecopa
92389,212.0,33173.0,2020,6,California,CA,Inyo,Tecopa
92389,168.0,30577.0,2019,6,California,CA,Inyo,Tecopa
92389,146.0,27625.0,2018,6,California,CA,Inyo,Tecopa
92392,61859.0,73860.0,2022,6,California,CA,San Bernardino,Spring valley la
92392,61014.0,66908.0,2021,6,California,CA,San Bernardino,Spring valley la
92392,56938.0,61872.0,2020,6,California,CA,San Bernardino,Spring valley la
92392,58393.0,62961.0,2019,6,California,CA,San Bernardino,Spring valley la
92392,58204.0,57885.0,2018,6,California,CA,San Bernardino,Spring valley la
92394,39939.0,73028.0,2022,6,California,CA,San Bernardino,George afb
92394,39540.0,68767.0,2021,6,California,CA,San Bernardino,George afb
92394,34836.0,61270.0,2020,6,California,CA,San Bernardino,George afb
92394,34915.0,53107.0,2019,6,California,CA,San Bernardino,George afb
92394,35365.0,53636.0,2018,6,California,CA,San Bernardino,George afb
92397,5059.0,77171.0,2022,6,California,CA,San Bernardino,Wrightwood
92397,5215.0,66591.0,2021,6,California,CA,San Bernardino,Wrightwood
92397,4638.0,63705.0,2020,6,California,CA,San Bernardino,Wrightwood
92397,4562.0,68640.0,2019,6,California,CA,San Bernardino,Wrightwood
92397,4571.0,61496.0,2018,6,California,CA,San Bernardino,Wrightwood
92398,1394.0,54122.0,2022,6,California,CA,San Bernardino,Yermo
92398,1424.0,52259.0,2021,6,California,CA,San Bernardino,Yermo
92398,1643.0,55572.0,2020,6,California,CA,San Bernardino,Yermo
92398,2195.0,56757.0,2019,6,California,CA,San Bernardino,Yermo
92398,2098.0,54073.0,2018,6,California,CA,San Bernardino,Yermo
92399,55236.0,87457.0,2022,6,California,CA,San Bernardino,Yucaipa
92399,55016.0,76311.0,2021,6,California,CA,San Bernardino,Yucaipa
